id	taxonID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	family	taxonRank	taxonomicStatus	taxonRemarks	modified
165772	165772	Ulva rigida	Ulva rigida C.Agardh	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2024
165773	165773	Ulva tanneri	Ulva tanneri H.S.Hayden & J.R.Waaland, 2003	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2024
165774	165774	Umbraulva japonica	Umbraulva japonica (Holmes) E.H.Bae & I.K.Lee	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2024
165775	165775	Undaria pinnatifida	Undaria pinnatifida (Harv.) Suringar	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Alariaceae	SPECIES	ACCEPTED	Unwanted Organism (UO)	2024
165776	165776	Utricularia gibba	Utricularia gibba L.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lentibulariaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165777	165777	Vallisneria australis	Vallisneria australis S.W.L.Jacobs & Les	Plantae	Tracheophyta	Liliopsida	Alismatales	Hydrocharitaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165778	165778	Vallonia costata	Vallonia costata (O.F.Müller, 1774)	Animalia	Mollusca	Gastropoda	Stylommatophora	Valloniidae	SPECIES	ACCEPTED		2019
165779	165779	Vallonia excentrica	Vallonia excentrica Sterki, 1893	Animalia	Mollusca	Gastropoda	Stylommatophora	Valloniidae	SPECIES	ACCEPTED		2019
165780	165780	Verbascum thapsus	Verbascum thapsus L.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	SPECIES	ACCEPTED		2024
165781	165781	Vertebrata constricta	Vertebrata constricta (Womersley) Diaz-Tapia & Maggs	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	SPECIES	ACCEPTED		2024
165782	165782	Vertigo ovata	Vertigo ovata (Say, 1822)	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	SPECIES	ACCEPTED		2019
165783	165783	Vespula germanica	Vespula germanica (Fabricius, 1793)	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	SPECIES	ACCEPTED		2019
165784	165784	Vespula vulgaris	Vespula vulgaris (Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	SPECIES	ACCEPTED		2019
165785	165785	Vinca major	Vinca major L.	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	SPECIES	ACCEPTED		2024
165786	165786	Virgulinella fragilis	Virgulinella fragilis Grindell & Collen, 1976	Chromista	Foraminifera	Globothalamea	Rotaliida	Virgulinellidae	SPECIES	ACCEPTED		2019
165787	165787	Vitis vinifera	Vitis vinifera L.	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	SPECIES	ACCEPTED		2024
165788	165788	Vitrea crystallina	Vitrea crystallina (O.F.Müller, 1774)	Animalia	Mollusca	Gastropoda	Stylommatophora	Pristilomatidae	SPECIES	ACCEPTED		2019
165789	165789	Vosmaeropsis macera	Vosmaeropsis macera (Carter, 1886)	Animalia	Porifera	Calcarea	Leucosolenida	Heteropiidae	SPECIES	ACCEPTED		2019
165790	165790	Wallabia bicolor	Wallabia bicolor (Desmarest, 1804)	Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	SPECIES	ACCEPTED		2019
165791	165791	Watersipora arcuata	Watersipora arcuata Banta, 1969	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Watersiporidae	SPECIES	ACCEPTED		2019
165792	165792	Watersipora subatra	Watersipora subatra (Ortmann, 1890)	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Watersiporidae	SPECIES	ACCEPTED		2019
165793	165793	Watsonia meriana	Watsonia meriana (L.) Mill.	Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	SPECIES	ACCEPTED		2024
165794	165794	Xiphophorus hellerii	Xiphophorus hellerii Heckel, 1848	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Poeciliidae	SPECIES	ACCEPTED		2019
165795	165795	Yucca gloriosa	Yucca gloriosa L.	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	SPECIES	ACCEPTED		2024
165796	165796	Zantedeschia aethiopica	Zantedeschia aethiopica (L.) Spreng.	Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165797	165797	Zizania latifolia	Zizania latifolia (Griseb.) Hance ex F.Muell.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA) | Notifiable Organism (NO) | National Interest Pest Response (NIPR)	2024
165798	165798	Zonitoides arboreus	Zonitoides arboreus (Say, 1817)	Animalia	Mollusca	Gastropoda	Stylommatophora	Gastrodontidae	SPECIES	ACCEPTED		2019
